Project_code	Submitter_donor_ID	Normal_WGS_aliquot_ID	Tumour_WGS_aliquot_ID	Stars	Mean_Coverage_Normal	Mean_Coverage_Tumour	Median/Mean_Coverage_Normal	FWHM_Normal	Median/Mean_Coverage_Tumour	FWHM_Tumour	Somatic_Mutation_Calling_Coverage	%_of_paired_reads_mapping_to_different_chromosomes_Normal	%_of_paired_reads_mapping_to_different_chromosomes_Tumour	Ratio_of_difference_in_edits_between_paired_reads_Normal	Ratio_of_difference_in_edits_between_paired_reads_Tumour
KICH-US	08a96dec-e658-493a-9308-83f7ace3b3b6	ab217c1c-6141-4391-85a8-cacd3c7b1989	8df1eeb4-dfc9-4a0a-8f93-98460c3ab489	3.5	35.21	62.39	1.030941542	0.097314565	0.8616339341	0.0803495711	2795060078	3.10	1.54	1.91860106	1.605075919
KICH-US	0b77657a-0297-4cee-b9f2-5de72e182016	32e33f58-0399-49bb-bc8c-1eeb122d4df4	0c7af04b-e171-47c4-8be5-5db33f20148e	4.5	29.49	70.25	1.025157067	0.1086887707	0.8665112477	0.0660740906	2792997716	1.99	1.19	1.185086651	1.400675867
KICH-US	0ec3caa1-7c51-417b-a89c-18e9fceb80c4	539a0194-ea33-4213-b815-b8dbbc07a276	9d29543e-8601-4fd0-8e76-3df3de465cab	4.5	29.90	64.81	1.030140277	0.0989965915	0.9163545553	0.1467940396	2758568871	1.80	1.37	1.55583635	1.445284235
KICH-US	0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a	1d82038a-3a67-4b82-8e8d-5ba2c855b563	09537dce-c797-4b60-962a-d4c3cd6ab00a	3.5	36.32	72.42	1.019120067	0.0974156907	0.8737035668	0.0652120346	2800766624	1.39	3.32	1.467300734	2.011017781
KICH-US	151f07f5-1529-4fcd-912c-e55b2ff8abef	60f94151-bbc5-4bea-a081-b0247bdbabb3	64f696a6-58b2-40a8-b848-fd775cd52529	5.0	34.82	59.48	1.003682958	0.108607764	0.9402528595	0.1626983776	2789403169	1.94	1.52	1.201123063	1.589777364
KICH-US	23656226-2d99-4548-959f-5c2eed803e33	503f8648-a261-4fad-9062-769d85f140df	148536ce-ee2a-4952-a19d-10d6f44146b9	4.5	34.52	65.11	1.029895271	0.1332181572	0.909311517	0.0793650464	2797433978	1.69	1.71	1.453437115	1.607604649
KICH-US	2ea84e23-6a0a-4c5d-9c70-d5355a85df35	04e0d4a3-5826-41d0-9e72-19c5d4ce08ff	0b811c6a-8f05-44bd-ac33-fb720d189e71	5.0	38.28	76.14	1.039831388	0.1104637803	1.031363899	0.1103487559	2815490540	1.95	1.45	1.48903456	1.517818342
KICH-US	2f1c4db6-88a7-4a5d-a5fe-94d85f569440	982dbbf8-fdf8-4653-91ed-2e857e1a7708	c00de7a0-0b09-4e07-988c-ef2a7f8e932a	4.0	38.64	65.19	1.032131354	0.0943681457	0.867148083	0.0732093734	2800809937	2.27	2.11	1.436852161	2.757981689
KICH-US	2fc175d1-9d95-44fd-a53e-820f6f404551	9d5ee3f8-490f-4865-bb90-fe0a1bbf3643	ba686386-8113-4885-b20f-6ad09a295604	3.0	34.59	61.57	1.023008644	0.1082996688	1.027843195	0.0682654797	2794930078	4.38	2.28	2.221753817	2.250955051
KICH-US	3129e869-bb2f-423a-bd20-d0daae33b11a	44123123-63e3-46bd-85ee-c66a37c942a3	d113ce88-04ab-4675-b363-92f80c28de34	5.0	37.71	73.37	1.030757318	0.0992271614	0.967176896	0.1438201102	2818789738	2.85	2.04	1.411393881	1.631256185
KICH-US	366219b9-fde3-4d2d-82d3-15fe6245aa98	8a9aade0-01c0-49a8-9a47-1498341edff7	58c7e9c3-1345-48c0-a758-0887358b8696	5.0	29.63	66.92	1.022028641	0.1016047125	0.9513293459	0.0793945701	2792447802	2.10	1.17	1.536291014	1.425996664
KICH-US	3ec3bcb3-492c-4942-be02-76a67f57e38f	1f3af48c-ba6b-4db5-ba11-75b7f50fae1e	c6d6f49e-6e95-4e41-8388-71f6fe017d80	5.0	35.15	77.60	1.035498106	0.0984350951	0.9280257382	0.0886455532	2818359488	1.36	2.06	1.415755725	1.713380196
KICH-US	40f79cfe-a51f-497b-b06e-7a4f9004f092	6fc570c7-dca7-4892-bbf8-94afd186a057	9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	4.5	38.05	60.44	1.036135366	0.1037516934	0.8469706512	0.0707915482	2814136292	2.05	2.09	1.572265864	1.665053074
KICH-US	452135f2-6de6-4593-a091-ddf6344ee431	f468e484-9121-46a5-90cf-abe4cf4e7335	2ccd028d-e7e0-4f77-a512-f658a31819a4	4.5	39.74	59.81	1.042362435	0.1512112258	0.8661331772	0.0783395911	2794843886	1.16	2.54	1.586350302	1.891680518
KICH-US	455fd7d4-5ff4-423f-83ce-4630aef89bb7	7a9405f5-81bf-4879-abfe-2688b8f3ca93	322f0b01-2118-4dbe-aba1-3875a54ee71b	5.0	37.97	63.49	1.033776219	0.0956700266	0.9862228436	0.1126002124	2795137032	1.75	2.52	1.416213185	1.996558023
KICH-US	4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e	e13915df-0ba2-4242-b4f7-27733b6a01c1	d648c804-4eaf-4252-8b6f-13378158a07d	4.5	35.22	64.33	1.022791456	0.0984778592	1.01119831	0.1135727002	2800097266	2.95	2.04	1.799177388	2.656451245
KICH-US	4e4faf51-2cbf-4910-a093-186660e4a19b	69f24cd1-4ec4-4ef0-876f-4eda31a72245	5bebc389-de0d-45b8-9d2f-6476988c358a	4.5	36.78	62.71	1.034838836	0.102288483	0.8615620144	0.1026156608	2797652316	2.27	1.93	1.576606857	1.958605277
KICH-US	5f633c79-fcf8-47da-b349-ada3fb794819	48a0412d-0d33-43a8-9079-ccd5b28bef22	a3fd2ee0-3dd0-4992-9a9f-75e487b43441	4.5	37.63	65.14	1.032504214	0.102133007	0.8849596899	0.0803369563	2814197266	1.38	2.25	1.472320507	1.594441505
KICH-US	6101ffe6-2ef6-4256-9d6b-a7c545836995	4ff5a4a6-94f8-4f4c-ae7c-9b1ddb971fb7	9fc0e0e8-1b0f-400c-b4cf-126193283695	5.0	32.52	61.77	0.9937859558	0.1114019823	1.050066796	0.0901165029	2794320010	2.15	1.49	1.260055144	1.376878247
KICH-US	70e306ee-9584-49d6-81a1-a49d837ab6aa	9f1b349f-503a-4237-8da4-9100de610e1e	e9032df3-8692-4146-a867-b9b64c9b310a	4.5	35.36	64.29	1.040200279	0.1202554287	0.8344177088	0.0732903604	2801862744	1.94	1.37	1.200181195	1.434686449
KICH-US	739deed4-d1dc-458f-bd0f-1e24d2bfd305	1f433ac7-b321-46a9-87ac-c72ad5b1b4e5	9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0	4.0	40.51	60.20	1.038753079	0.1095760142	1.03819893	0.0968634736	2816751151	2.01	2.18	5.0833939	1.595961234
KICH-US	83b3060c-2449-4581-88ef-817d126e4525	f5c7fb67-5906-4db0-ad0d-129df8e065cb	fae88d21-171c-4df4-b258-3c5948a1034b	5.0	36.23	61.05	1.022017356	0.1096985608	1.035734794	0.0925770046	2795860149	2.00	1.54	1.40485482	1.312021956
KICH-US	872092b3-d31e-44d7-bd03-e29f52f8ab5a	f6d8bf61-9da3-4ce4-b6cc-e1391c0c0186	cdf313c8-59f9-41c6-9bd2-f47cb4287da5	5.0	38.52	71.24	1.031031085	0.0864178605	0.984346385	0.1443286246	2803830335	2.05	1.72	1.459811803	1.438937364
KICH-US	8ac7f218-bd7b-4dda-8879-2cec49748e42	2ca67854-9fef-4b3e-a4e0-0432df5a5800	7087a2b6-7fc4-45b0-8c48-248864f03deb	5.0	35.92	70.52	1.023463248	0.0973593599	0.9401283812	0.0754155773	2801105518	1.37	2.34	1.427336845	1.886915594
KICH-US	8c9e1f60-1838-4aa4-a667-c1cef7dddbdf	5e382ff9-b2b7-49ea-9ae5-b1ae7ab5b910	1e8ae8dd-74c1-44d5-a74e-bfdce801c736	5.0	34.81	65.69	1.023775715	0.1207245212	1.041736864	0.1380293089	2800074220	1.70	1.32	1.428051084	1.351561221
KICH-US	955d428c-8fe8-456b-b86d-65ea6c2a1b18	8c9e2ce1-0c90-49e7-a0ea-0ac0efcb7f6b	07e0e938-f61f-477a-92a2-5b7e74b78943	4.5	37.90	59.81	1.032602638	0.0942935784	0.9541236347	0.0940898241	2799625024	1.67	2.14	1.501357237	2.108742534
KICH-US	9680b5ff-1882-434f-9981-e8ac33764b93	685b8712-1fe3-49fc-8f73-a1d25a089282	4ecbfd89-393f-4126-aa1c-951a2c23ef89	3.5	34.85	62.89	1.03366209	0.0992242952	1.041989679	0.1143206828	2814524383	3.27	1.81	1.848846677	2.078674704
KICH-US	9aa02d46-294b-4e99-b9ee-56edcbfb5275	20a022aa-6b2c-4b4d-9a10-9dad1867a342	c29f6ed6-880d-4f03-977e-1087738e5e60	5.0	29.81	64.59	1.023579386	0.1047935505	1.010510635	0.0738309571	2794560480	1.82	1.47	1.493557443	1.486851696
KICH-US	9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2	dd7bfe59-20ee-4f8c-8a95-8eb1d0846091	94434272-4cbd-4b4d-bd98-44f18526dd69	5.0	40.23	76.13	1.023237165	0.1232228153	0.9568793988	0.1243698272	2804965941	1.16	2.02	1.622681301	1.876392273
KICH-US	a122d361-835e-4cf2-850f-af7864aa112c	684b307d-9053-47dc-b223-a5b491327703	bd2ec47b-a120-4b3b-b10d-aee09805ab33	4.5	37.30	60.35	1.038461818	0.1679586403	0.8209101691	0.0964814249	2803331255	1.95	1.97	1.533056826	1.898473427
KICH-US	a5af1391-89d3-4f41-930e-7e8272afec98	d0764fec-581b-4bd3-afe8-adcdf685562a	3ace181a-23bd-424e-a87e-e0c01a2a2cb8	5.0	38.19	62.08	1.038188172	0.1172837384	1.074686907	0.1171956437	2802259473	2.20	1.63	1.576624369	1.631366799
KICH-US	af1111af-9384-4e37-9b16-227d38007ebd	7d556f90-8997-4e2f-9f30-23814aa3c222	85ed2434-da94-4333-90ca-6ca4691cbdd3	4.5	35.68	61.26	1.021263702	0.10170957	0.8567050098	0.0739368853	2797650570	1.54	2.12	1.606128286	1.866856571
KICH-US	b08dfba8-6afb-4217-9259-72be6f1f3363	fb5c34ce-5b82-4bd7-a195-5f0c2dab07d4	a3deafcb-b54f-4b7e-89ac-c92c16fb919f	4.0	38.60	53.91	1.026909771	0.1016878658	0.8365482418	0.0739999975	2789270744	1.83	2.33	1.616743903	2.699237506
KICH-US	b4a0bf74-1381-4c17-b97d-206810d9e59a	25275f7f-a079-4c74-bec8-33b107316d1b	34739bd6-b3be-441d-8cdb-e4233bf14080	4.5	38.55	62.96	1.03775407	0.1058596077	1.060517438	0.1123039902	2814791668	2.14	2.17	1.194830377	2.40315339
KICH-US	b5f6a0e3-f9ac-475f-9a34-b8b8834f1779	01229abb-7ade-4ab4-be30-3406270b8e6d	798bd17b-69b7-40d7-92ff-7c2389edcccf	2.5	36.14	72.33	1.019843929	0.1044018675	0.9178535995	0.0711604537	2801971585	3.17	1.65	2.050542993	1.652681584
KICH-US	c689ae1d-4a6b-45db-b4d1-6b34c5c61522	0d9307db-aee2-48b3-a11e-d570b626f1a0	f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	5.0	33.76	59.22	1.026110197	0.1270429022	1.065960941	0.119723574	2796523739	1.74	1.55	1.340794725	1.266241563
KICH-US	cc316faf-dcb1-4dea-b8b0-a17d000ff40f	d0260f96-f7bd-41b1-b929-9451954cb3b4	81bb13fc-f082-4c0b-8066-1729f11ef617	3.5	37.21	59.68	1.038098395	0.1083178915	0.9357136275	0.0755802606	2813554009	3.32	2.24	1.540687474	2.107933107
KICH-US	d52c3cb6-921e-4f26-b49c-e6e4f11f9c06	43634c4d-e2ed-4b39-bac2-474388af50e5	6400c324-2c94-477d-acb9-669d4ea46f1e	5.0	37.32	71.96	1.034915494	0.0992652076	0.977611942	0.103066318	2820306288	1.59	1.57	1.570456262	1.590683761
KICH-US	dc04b82c-e1e8-4917-ba19-c2fea4a1b69a	04adced3-96c5-4ec2-8e06-293544f0c3d7	a592e80a-3b1a-46aa-be30-bcd87d6bca6f	3.5	38.49	61.34	1.039985094	0.1180000945	0.9337551521	0.0816258803	2814314500	3.36	2.17	1.902705005	2.48914899
KICH-US	e1e15226-9f8e-4035-8f08-eb1fed57080e	2ba9cc49-f11b-48e0-8af9-90bad2c7cc92	24f887e1-ce82-40f3-9674-11102bd076c0	5.0	34.24	63.44	1.029051392	0.1357206843	0.9895763828	0.1794363805	2796587880	1.67	1.34	1.215188898	1.338445146
KICH-US	ee8c1919-17a9-4df1-8aa5-79546621b23c	7f8f088d-0cab-4301-8a5d-9e780d18439b	9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	4.5	31.12	70.82	1.041226131	0.1247036137	0.88925518	0.1036425969	2790796561	1.46	1.57	1.27169034	1.567662862
KICH-US	f1c1502e-1bd6-425a-b651-454363809668	a1283c7d-6305-46d3-b518-47cb8b37ba18	345a06d6-fa5c-4674-a847-88a6b537cf3c	5.0	37.74	75.89	1.023565739	0.1022968129	1.023333597	0.0909699433	2807806044	1.54	1.44	1.690471763	1.472949211
KICH-US	f2b58595-dec0-4194-ab33-7c7dc6c058a6	9cf36c04-1d2a-4e2f-902d-857033d208d3	715f59dd-a80f-422d-988c-f73f4b987baf	4.5	30.31	64.75	1.039541257	0.1124761371	0.8992585877	0.0964015112	2804422084	1.62	1.57	1.293304887	1.335238495
KICH-US	f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44	ea82c301-a5be-463a-9549-b493cd5c95d8	97c1a300-978d-4df1-9e97-ce2f92b9eff1	5.0	43.44	61.61	1.023843611	0.0998272724	1.026781574	0.0974305331	2808414487	2.20	2.07	1.66911401	1.840558963
KICH-US	f3ba1cf8-ac67-4da8-96f3-8680dc55f247	3fd6a085-bd95-4632-af35-79f1ba65fe96	9a90f951-ad96-4883-b97f-ac43395dae5d	5.0	37.12	68.38	1.025833898	0.118881845	0.9608025472	0.0670532609	2801525415	1.84	1.33	1.329923582	1.485113137
KIRC-US	0487fc41-386c-4d76-9084-daf959bf5e98	ade59498-fbb4-4680-8ccd-b8d739e5ab50	3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5	5.0	37.22	64.06	1.038357294	0.109765356	1.029935104	0.0986179717	2818919422	1.47	1.80	1.375229797	1.567214187
KIRC-US	11ab53c8-6366-4bc9-b60d-23e6ed2d1cae	a9ee0148-a5d5-42bc-b31f-d3385ec2616b	f64e9609-d75d-400c-a92d-d77fd54d6c29	5.0	30.86	63.61	1.033669013	0.090330622	1.026580836	0.0788644002	2803579944	0.65	1.18	1.222060314	1.537742814
KIRC-US	1adb05d4-e1ca-4ede-81c7-ff24a243abae	7b9b0e27-01cd-4fe3-a904-9d396d61f646	252a1c43-f954-44d7-8e31-6bcd0157a05c	3.5	35.17	28.70	1.027776071	0.0810266141	1.02767915	0.1529629955	2673853447	1.41	1.86	3.411121916	1.2716391
KIRC-US	1e417b93-837d-4110-9090-239eb82c3e20	9cde30aa-ee25-4e70-a511-cf78e3ff84f9	aad8c8d6-d828-4aac-9cfb-cee893e36850	5.0	38.18	33.39	1.037669607	0.0904084256	1.029916567	0.0915405612	2762863464	0.71	0.82	1.299829934	1.087507107
KIRC-US	267ff78b-bceb-466e-8582-c560fe227ff0	92971395-c358-4f1f-9fed-f80edf6315e6	81d0d6bb-7319-4b67-bcf7-36df24e76b43	4.0	30.00	70.57	1.03479637	0.0854620014	1.042628902	0.070349875	2811811425	4.57	1.09	1.449245732	1.915089627
KIRC-US	28e9b6f9-ab6a-400b-a6a9-79095a443591	2c3cf0b6-88ed-445b-a9de-b75ba7220378	fd74de4d-6973-4597-a541-e8a13d80ad55	4.5	36.15	29.52	1.03411913	0.1404322403	1.042889811	0.091311041	2708654612	0.82	0.91	1.361145087	1.25647496
KIRC-US	2939c03a-6f3f-4f7b-b246-34361baadeb9	18405e90-5663-4bf6-a93e-eb84613a8d4c	9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	5.0	37.63	66.78	1.023916837	0.0953175041	1.040685119	0.095213965	2806741858	1.51	1.78	1.353136094	1.591174179
KIRC-US	2ed3296a-5b10-40d8-8af4-90dc031657cd	df08a77e-c095-4818-a000-4bdf6e524207	a56cd282-f6c5-4373-b3d8-676562894598	5.0	35.71	31.02	1.015473199	0.0818656974	1.025556099	0.0841236997	2772487141	1.21	1.08	1.378856679	1.279957315
KIRC-US	33cf0893-0411-4758-aa90-602bfedf0850	ee755d38-9449-422a-9036-51ec0eab50fb	a54aac0e-4108-49cf-bf50-687031c7cda6	5.0	31.38	64.99	1.037592886	0.1353429865	1.05928679	0.1172552404	2810311321	1.43	1.54	1.299581075	1.343071586
KIRC-US	3cbca837-f5a7-4a87-8f02-c59eac232d5a	857bbc5d-c18d-48cd-ae97-4700096ed17d	68b7fdb1-22b5-4152-9e69-a41151640cd8	5.0	32.32	67.45	1.01769472	0.0806325511	1.007331546	0.0709066241	2803224836	0.71	0.96	1.321989307	1.707401714
KIRC-US	3e976301-4042-4ac0-8f01-ef2f1a8161a6	31936f1c-86b8-489f-883d-2dc8c9824f57	063cfacf-9933-4a2d-8921-0aeb76e12779	5.0	32.30	36.19	1.018735966	0.0841197211	1.013999916	0.0801049017	2783220731	0.69	0.93	1.18272898	1.22338194
KIRC-US	3f93d1cf-a307-4e29-9e6f-239e9ffaa179	afc82362-19a6-45e3-83e2-a3d001b300b1	51206157-94cc-4702-8247-c98283b487aa	5.0	36.33	33.80	1.037139289	0.1237057487	1.038119366	0.1225257929	2736669342	1.32	1.12	1.358975276	1.177407481
KIRC-US	4b2ec8aa-8460-440e-b75b-6b92ae7a3ffc	164fe14f-a723-4549-a4c4-561c032e7d34	bcf54c96-2b62-4e24-926f-d77576250dd1	4.5	49.44	29.50	1.020635802	0.0768437048	1.025377966	0.0991905987	2762975223	0.67	0.76	1.31719542	1.220503427
KIRC-US	4c325ee1-9b8e-45d4-a0a7-e47ec1eac402	4adb1d2b-262d-4179-a526-964a7560c891	dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	5.0	35.18	36.65	1.031206399	0.0863593496	1.012743297	0.0794048914	2784064059	1.01	1.05	1.553268798	1.67717197
KIRC-US	4edff57f-4b0e-4770-beac-590da7d7232c	aa436363-9d2a-42f4-87c2-55e5dfa9f8d1	10d15b7a-16d1-4953-aaef-f193ffa97f42	5.0	29.97	63.43	1.01641593	0.0853999039	1.030503507	0.0946762707	2799442942	0.85	1.00	1.120973616	1.412279858
KIRC-US	4fca10bd-988a-47f9-8ed5-037c0d59d70c	19ae5a02-0f02-49bd-9f3b-36d4c15aa64c	bada0a2b-88cc-4f38-9be5-f4b698ae4db1	5.0	39.66	34.97	1.032034611	0.1994107135	1.039407672	0.1373756512	2691865572	2.05	1.59	1.356070125	1.103661207
KIRC-US	577847b9-f9b6-4954-868f-3d5ab2b4f694	1187935b-396f-4e6e-8abe-a95031d059aa	64446aec-c125-4c81-b9cc-62482cb1aaed	5.0	36.43	66.12	1.036924093	0.1049519367	1.054762784	0.1020103358	2803433816	1.78	1.63	1.420606614	1.455927584
KIRC-US	659294b9-ded9-498a-bc00-c1d4d456aa4a	0e62dd52-07de-44d9-8992-85f636691b3e	0f53e757-1823-409f-a0ea-249270728e15	5.0	34.42	62.52	1.036111059	0.1248686098	1.033456092	0.1034054854	2797770175	1.39	1.68	1.357892441	1.525892429
KIRC-US	7664c241-b369-4d76-9cd1-7f2bdc1d267f	1ad7677c-68e0-490e-b1f9-b061155807ea	54842328-9432-4820-8976-7964bf9bf147	5.0	35.38	68.26	1.023921346	0.1034024623	1.038467594	0.1140366093	2804858612	1.50	1.64	1.452447578	1.484688786
KIRC-US	78048432-2de1-498c-9cf1-9c5bd43daa39	745368f9-27b8-4e11-ada9-7ddf99acd180	267a9862-17bd-4056-ba4a-1f373736ffbb	5.0	33.85	63.02	1.022457293	0.1079395537	1.042228582	0.1488833644	2803738892	1.56	2.04	1.37419627	1.489321371
KIRC-US	781acafa-a58b-4180-bbca-c5b675d51b17	f70e4ae3-2349-415b-b48d-cb60ef648984	d991f23a-dc1b-427a-b798-bd4187d3aa02	5.0	33.09	38.00	1.033491632	0.0872694112	1.032319596	0.0845026397	2782341678	0.73	0.93	1.269739313	1.347955886
KIRC-US	7ca06dbe-f073-4aee-86ff-a545fad5ea93	e1605cc4-e06b-40a4-a2c9-bc7181f5b551	de4c3f91-d164-47df-9971-feba840d247c	5.0	29.79	64.01	1.024266979	0.174077736	1.053845521	0.1185320218	2783592974	1.43	1.56	1.263773942	1.464968118
KIRC-US	80c4fc5b-dc7d-4308-8c81-6e83625963b5	0bee9546-3e35-47af-8f24-8507fbfb2f07	fbf937f1-5f30-470c-8a77-46cd1c41e073	5.0	32.41	37.37	1.032910492	0.0842780042	1.021955131	0.1265837254	2777764095	0.77	0.93	1.232493314	1.261313077
KIRC-US	8aaa4e25-5c12-4ace-96dc-91aaa0c4457c	a754e81c-9ed4-4b84-a8d3-a857237ef46b	d429c27a-5963-42fe-b3a0-7252c20669d8	5.0	35.86	32.04	1.037859356	0.110709548	1.022949695	0.1155614261	2686251355	1.48	1.65	1.282445279	1.430804698
KIRC-US	900b5f21-e8fb-4a3f-b8e3-ef098716e508	c0b70937-10c2-44b8-8384-a4f330d40c17	9c181313-5b4c-41c5-9ad5-a5a86fe609aa	5.0	36.21	70.49	1.0342285	0.0907905986	1.032442524	0.0677590976	2820426454	0.77	0.80	1.325528873	1.782951779
KIRC-US	9b84d013-713b-4571-888c-12863fdd4a52	c17e6d3f-a923-4a87-b220-27d1b0184420	85448d11-9f84-44b7-8ae3-a115f24bdb76	3.5	32.91	34.58	0.9830897876	0.1824984767	1.056319808	0.0935667323	2254063463	0.79	0.87	1.103140035	1.487285958
KIRC-US	9da334ed-314c-4445-ba29-ffd9bb42403c	42806ed5-4845-4251-b274-ad087b6f2d25	d01710f9-efc8-4b5f-9e53-300b30f9219f	3.5	33.43	29.36	1.029412184	0.1623256655	1.035196346	0.0906682795	2408473180	2.36	0.84	1.285508024	1.380036137
KIRC-US	9dc7812b-c7a2-4de4-bf6d-4c7261384a62	b4a2213c-45bb-4769-8dc6-d4a158425bec	00bf0350-8c7c-4b9e-8143-13ea2dc1122f	5.0	31.12	38.13	1.030370571	0.1050910027	1.036218159	0.1053142303	2787260644	0.77	0.82	1.199951352	1.402702707
KIRC-US	9ecdde9c-2179-4830-bd10-c4fa40f26066	2442681a-1489-43a1-baed-b853dfa6ca2a	db4592fb-13c2-4d61-9dc3-a5d43def8d4b	5.0	34.73	64.71	1.024628643	0.1300614961	0.974679654	0.1156918655	2801454669	1.47	1.61	1.36087897	1.401254236
KIRC-US	9f5c0a43-d222-484a-9249-d288387dd7a1	221f3906-71b2-4ef3-981f-0afdc393363d	a4f8305f-4409-4776-b34d-4878d18c8693	4.0	40.67	34.93	1.030147433	0.184137293	1.022712314	0.2088037634	2566770561	2.47	2.85	1.172225546	1.175649473
KIRC-US	9f632fc3-2241-469a-a14a-cd537350155f	ca5fd3cb-d784-4b44-93a7-6704fb6103c6	d7f1db09-8ba0-4b76-bcd2-01c14165f0d5	5.0	37.23	70.79	1.018415248	0.0904276611	1.033092636	0.0671003253	2808222548	0.83	0.98	1.443022769	1.619884168
KIRC-US	bbbce1ba-c739-43ba-b9cf-a4f746491ae3	e1af298a-4b77-495f-a10b-9991a6a2d227	39c55051-e1bc-4081-962a-17205645de45	5.0	33.68	66.41	1.034348553	0.1062365581	1.034947245	0.0754635099	2820744361	0.98	1.29	1.499673196	1.319353288
KIRC-US	bbdaa931-e922-49be-bfbf-fa0c2ae27d7a	bcf7fa37-3e1f-4a7e-a91f-c70220bdfbba	2c581a74-7716-4c20-b366-a8e1d9a901f6	5.0	35.55	71.75	1.035636867	0.1043236366	1.038482239	0.107794094	2821135133	1.45	1.08	1.280677118	1.275145448
KIRC-US	cc353686-e2b6-46a1-8095-48e2bc44b11f	9d4a6140-2003-46bd-80c5-442942954090	1e046ab9-fa4c-4c15-8d78-ed0048c80ebf	2.0	33.47	39.21	1.00441246	0.2334775543	0.9982543001	0.1973966821	2537827945	3.55	3.70	1.133919685	1.24969587
KIRC-US	cfc999aa-802e-4a0d-8b14-be2b19fa2a17	3f8b646d-dc94-46e4-8efc-d46742648fc9	f3c1a125-06e9-41c4-9558-275a3e346cc5	5.0	36.47	64.65	1.037308958	0.086584158	1.039094961	0.0704074113	2818175798	0.72	0.90	1.351962513	1.273985916
KIRC-US	db058eb4-9c5e-4226-92d1-de24aea83630	63981c0a-83f9-4cb1-b28a-02c60adaf923	fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	5.0	32.11	32.53	1.019007178	0.0874034369	1.022671084	0.0826197079	2769177119	0.69	0.76	1.338962713	1.154859787
KIRC-US	f2801b21-5444-4cc3-a642-c60c6d82cd3d	fb0d1b15-c009-4c34-868d-081bd60e64e7	b51fa117-2c0a-4e1d-8ec4-9f039073a486	5.0	30.46	31.40	1.027842007	0.079473237	1.023954057	0.0802928137	2735801381	1.28	0.95	1.47101998	1.231205886
KIRC-US	f5759059-c0e3-4f1a-af96-5c7197d3c33c	b96c8655-e2b4-4f14-a10c-68e90a06ed3f	fa5e2900-95e7-4700-9707-a329cd0c77fd	5.0	37.62	30.84	1.030018964	0.0819163367	1.060737905	0.0976055198	2738787225	1.45	0.89	1.620524945	1.381543734
KIRC-US	fb9bafa5-7133-4955-8156-4eb6763dc8e1	142f5162-1481-4c43-8ce4-52528eedc283	b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	5.0	34.27	64.34	1.022340947	0.0968873912	1.042330387	0.0965096825	2804011639	1.65	1.84	1.363668167	1.615736505
KIRC-US	fcecafa8-8b8b-4ae6-81bc-73acf05b211a	61884e70-7cc4-4cde-ae08-287ea6a780a8	9fb40473-74cb-43cb-9a54-c990b8bbde17	5.0	36.73	67.88	1.020868132	0.0907308007	1.021011374	0.0712540385	2805532590	0.74	0.80	1.449523584	1.64117079
KIRP-US	072507cf-1249-4b28-86d4-3ab97822a74c	68d9e30c-356a-4fd1-a9e9-6e535a0a963d	8fb7fcac-6c1d-40c2-9309-b53821cbef30	4.0	35.97	60.29	1.019380289	0.216896566	0.9963468876	0.1917209657	2771407836	1.69	1.27	1.606611433	1.466230689
KIRP-US	0c151271-2cf9-43f4-9e9b-fe927de43131	611a2445-8df1-4abd-bb6b-4954ee1dc47d	e1217ebe-1826-41a9-b6c4-702100a66f5e	5.0	41.93	66.66	1.022529714	0.0960514017	1.020014338	0.0942709404	2808812003	1.90	1.69	1.557739928	1.595661314
KIRP-US	1db41963-a520-47f0-828c-ed5c626507b1	aab4115c-fdfe-45ae-9a51-91ee50250623	ad9455e9-7147-489e-9b1f-3540c457c260	5.0	40.53	67.53	1.022575943	0.0930129451	0.9327917326	0.0748976545	2803513699	2.00	1.78	1.468282171	1.640222383
KIRP-US	2030e10b-a4c2-460f-9e29-90c8a76ea05e	38fa8b8f-1a31-4331-9acc-15e845c9a9b8	2425a532-f562-423a-88f5-228642f53875	4.5	42.26	61.82	1.068331232	0.1769172865	0.9902397519	0.0940144845	2790934365	2.08	1.76	1.496266224	1.810580039
KIRP-US	2272c592-b9b6-4483-9f7f-6e185699b900	51e58f22-5b5b-4bb8-a879-1d7e3f51ccd0	19d6cf34-1cd7-4242-a4d1-5d3e11f428aa	5.0	36.92	59.62	1.03399709	0.0947712614	0.9732791713	0.0713713037	2799979578	1.32	1.83	1.278489026	1.394255003
